"sim_year","site","year","md","ave30moistureMeasure","ave30_60moistureMeasure","ave60_100moistureMeasure","totalSoilMoistureMeasure","ID_sim","DOY","Rain","Irri","bulk_density","porosity","TW0_30","TW30_60","TW60_100","allTWsim","topPorosity"
2001,2,2001,"07-15",7.8,8.25,13.4,30.3,4,196,0,0,1.1,0.58,11.97,11.79,14.28,38.04,0.58
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,39,197,0,0,1.15,0.56,11.22,11.22,13.6,36.04,0.57
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,6,197,0,0,1.1,0.58,11.64,11.61,14.16,37.41,0.58
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,71,197,0,0,1.2,0.54,10.83,10.83,13,34.66,0.55
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,72,197,0,0,1.2,0.54,10.83,10.83,13,34.66,0.55
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,5,197,0,0,1.1,0.58,11.64,11.61,14.16,37.41,0.58
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,38,197,0,0,1.15,0.56,11.22,11.22,13.6,36.04,0.57
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,37,197,0,0,1.15,0.56,11.22,11.22,13.6,36.04,0.57
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,70,197,0,0,1.2,0.54,10.83,10.83,13,34.66,0.55
2001,2,2001,"07-16",8.1,8.4,13.4,30.7,4,197,0,0,1.1,0.58,11.64,11.61,14.16,37.41,0.58
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,38,198,0,0,1.15,0.56,10.89,11.04,13.48,35.41,0.57
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,72,198,0,0,1.2,0.54,10.47,10.65,12.88,34,0.55
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,70,198,0,0,1.2,0.54,10.47,10.65,12.88,34,0.55
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,37,198,0,0,1.15,0.56,10.89,11.04,13.48,35.41,0.57
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,6,198,0,0,1.1,0.58,11.28,11.43,14.04,36.75,0.58
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,4,198,0,0,1.1,0.58,11.28,11.43,14.04,36.75,0.58
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,71,198,0,0,1.2,0.54,10.47,10.65,12.88,34,0.55
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,5,198,0,0,1.1,0.58,11.28,11.43,14.04,36.75,0.58
2001,2,2001,"07-17",7.95,8.25,13.4,30.5,39,198,0,0,1.15,0.56,10.89,11.04,13.48,35.41,0.57
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,72,199,0,28,1.2,0.54,11.67,11.52,13.2,36.39,0.55
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,39,199,0,28,1.15,0.56,12.06,11.94,13.72,37.72,0.57
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,37,199,0,28,1.15,0.56,12.06,11.94,13.72,37.72,0.57
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,6,199,0,28,1.1,0.58,12.48,12.36,14.28,39.12,0.58
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,38,199,0,28,1.15,0.56,12.06,11.94,13.72,37.72,0.57
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,71,199,0,28,1.2,0.54,11.67,11.52,13.2,36.39,0.55
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,5,199,0,28,1.1,0.58,12.48,12.36,14.28,39.12,0.58
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,70,199,0,28,1.2,0.54,11.67,11.52,13.2,36.39,0.55
2001,2,2001,"07-18",8.1,8.4,13.4,30.7,4,199,0,28,1.1,0.58,12.48,12.36,14.28,39.12,0.58
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,72,200,2,0,1.2,0.54,11.46,11.37,13.12,35.95,0.55
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,71,200,2,0,1.2,0.54,11.46,11.37,13.12,35.95,0.55
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,5,200,2,0,1.1,0.58,12.27,12.24,14.2,38.71,0.58
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,37,200,2,0,1.15,0.56,11.85,11.82,13.64,37.31,0.57
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,70,200,2,0,1.2,0.54,11.46,11.37,13.12,35.95,0.55
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,39,200,2,0,1.15,0.56,11.85,11.82,13.64,37.31,0.57
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,6,200,2,0,1.1,0.58,12.27,12.24,14.2,38.71,0.58
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,38,200,2,0,1.15,0.56,11.85,11.82,13.64,37.31,0.57
2001,2,2001,"07-19",7.95,8.4,13.4,30.5,4,200,2,0,1.1,0.58,12.27,12.24,14.2,38.71,0.58
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,72,201,0,0,1.2,0.54,11.25,11.28,13.04,35.57,0.55
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,71,201,0,0,1.2,0.54,11.25,11.28,13.04,35.57,0.55
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,70,201,0,0,1.2,0.54,11.25,11.28,13.04,35.57,0.55
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,4,201,0,0,1.1,0.58,12.06,12.12,14.12,38.3,0.58
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,39,201,0,0,1.15,0.56,11.64,11.7,13.56,36.9,0.57
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,6,201,0,0,1.1,0.58,12.06,12.12,14.12,38.3,0.58
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,37,201,0,0,1.15,0.56,11.64,11.7,13.56,36.9,0.57
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,38,201,0,0,1.15,0.56,11.64,11.7,13.56,36.9,0.57
2001,2,2001,"07-20",7.95,8.4,13.4,30.5,5,201,0,0,1.1,0.58,12.06,12.12,14.12,38.3,0.58
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,71,202,0,0,1.2,0.54,10.89,11.07,12.92,34.88,0.55
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,4,202,0,0,1.1,0.58,11.67,11.94,14,37.61,0.58
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,5,202,0,0,1.1,0.58,11.67,11.94,14,37.61,0.58
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,70,202,0,0,1.2,0.54,10.89,11.07,12.92,34.88,0.55
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,72,202,0,0,1.2,0.54,10.89,11.07,12.92,34.88,0.55
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,37,202,0,0,1.15,0.56,11.28,11.49,13.44,36.21,0.57
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,39,202,0,0,1.15,0.56,11.28,11.49,13.44,36.21,0.57
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,38,202,0,0,1.15,0.56,11.28,11.49,13.44,36.21,0.57
2001,2,2001,"07-21",8.1,8.4,13.4,30.7,6,202,0,0,1.1,0.58,11.67,11.94,14,37.61,0.58
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,72,203,0,28,1.2,0.54,11.67,11.52,13.8,36.99,0.55
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,6,203,0,28,1.1,0.58,12.48,12.36,14.88,39.72,0.58
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,71,203,0,28,1.2,0.54,11.67,11.52,13.8,36.99,0.55
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,4,203,0,28,1.1,0.58,12.48,12.36,14.88,39.72,0.58
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,39,203,0,28,1.15,0.56,12.06,11.94,14.36,38.36,0.57
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,38,203,0,28,1.15,0.56,12.06,11.94,14.36,38.36,0.57
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,70,203,0,28,1.2,0.54,11.67,11.52,13.8,36.99,0.55
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,37,203,0,28,1.15,0.56,12.06,11.94,14.36,38.36,0.57
2001,2,2001,"07-22",7.95,8.25,13.4,30.5,5,203,0,28,1.1,0.58,12.48,12.36,14.88,39.72,0.58
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,71,204,0,0,1.2,0.54,11.4,11.37,13.72,36.49,0.55
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,70,204,0,0,1.2,0.54,11.4,11.37,13.72,36.49,0.55
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,6,204,0,0,1.1,0.58,12.21,12.24,14.8,39.25,0.58
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,39,204,0,0,1.15,0.56,11.79,11.79,14.24,37.82,0.57
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,5,204,0,0,1.1,0.58,12.21,12.24,14.8,39.25,0.58
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,38,204,0,0,1.15,0.56,11.79,11.79,14.24,37.82,0.57
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,4,204,0,0,1.1,0.58,12.21,12.24,14.8,39.25,0.58
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,37,204,0,0,1.15,0.56,11.79,11.79,14.24,37.82,0.57
2001,2,2001,"07-23",8.1,8.25,13.2,30.3,72,204,0,0,1.2,0.54,11.4,11.37,13.72,36.49,0.55
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,6,205,0,0,1.1,0.58,12,12.12,14.72,38.84,0.58
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,70,205,0,0,1.2,0.54,11.19,11.28,13.64,36.11,0.55
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,37,205,0,0,1.15,0.56,11.61,11.7,14.2,37.51,0.57
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,72,205,0,0,1.2,0.54,11.19,11.28,13.64,36.11,0.55
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,39,205,0,0,1.15,0.56,11.61,11.7,14.2,37.51,0.57
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,4,205,0,0,1.1,0.58,12,12.12,14.72,38.84,0.58
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,5,205,0,0,1.1,0.58,12,12.12,14.72,38.84,0.58
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,71,205,0,0,1.2,0.54,11.19,11.28,13.64,36.11,0.55
2001,2,2001,"07-24",7.95,8.25,13.2,30.1,38,205,0,0,1.15,0.56,11.61,11.7,14.2,37.51,0.57
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,39,206,0,0,1.15,0.56,11.49,11.64,14.16,37.29,0.57
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,72,206,0,0,1.2,0.54,11.1,11.22,13.6,35.92,0.55
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,5,206,0,0,1.1,0.58,11.91,12.06,14.68,38.65,0.58
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,71,206,0,0,1.2,0.54,11.1,11.22,13.6,35.92,0.55
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,38,206,0,0,1.15,0.56,11.49,11.64,14.16,37.29,0.57
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,6,206,0,0,1.1,0.58,11.91,12.06,14.68,38.65,0.58
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,4,206,0,0,1.1,0.58,11.91,12.06,14.68,38.65,0.58
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,70,206,0,0,1.2,0.54,11.1,11.22,13.6,35.92,0.55
2001,2,2001,"07-25",8.25,8.4,13.2,30.5,37,206,0,0,1.15,0.56,11.49,11.64,14.16,37.29,0.57
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,70,207,0,0,1.2,0.54,10.98,11.16,13.56,35.7,0.55
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,72,207,0,0,1.2,0.54,10.98,11.16,13.56,35.7,0.55
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,39,207,0,0,1.15,0.56,11.4,11.58,14.12,37.1,0.57
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,38,207,0,0,1.15,0.56,11.4,11.58,14.12,37.1,0.57
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,6,207,0,0,1.1,0.58,11.79,12,14.68,38.47,0.58
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,5,207,0,0,1.1,0.58,11.79,12,14.68,38.47,0.58
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,71,207,0,0,1.2,0.54,10.98,11.16,13.56,35.7,0.55
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,4,207,0,0,1.1,0.58,11.79,12,14.68,38.47,0.58
2001,2,2001,"07-26",8.55,8.55,13.2,30.9,37,207,0,0,1.15,0.56,11.4,11.58,14.12,37.1,0.57
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,39,208,1,0,1.15,0.56,11.25,11.52,14.08,36.85,0.57
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,72,208,1,0,1.2,0.54,10.86,11.1,13.52,35.48,0.55
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,6,208,1,0,1.1,0.58,11.64,11.94,14.6,38.18,0.58
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,38,208,1,0,1.15,0.56,11.25,11.52,14.08,36.85,0.57
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,71,208,1,0,1.2,0.54,10.86,11.1,13.52,35.48,0.55
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,5,208,1,0,1.1,0.58,11.64,11.94,14.6,38.18,0.58
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,37,208,1,0,1.15,0.56,11.25,11.52,14.08,36.85,0.57
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,4,208,1,0,1.1,0.58,11.64,11.94,14.6,38.18,0.58
2001,2,2001,"07-27",8.85,8.7,13.2,31.3,70,208,1,0,1.2,0.54,10.86,11.1,13.52,35.48,0.55
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,38,209,0,0,1.15,0.56,11.01,11.37,14,36.38,0.57
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,37,209,0,0,1.15,0.56,11.01,11.37,14,36.38,0.57
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,72,209,0,0,1.2,0.54,10.59,10.95,13.44,34.98,0.55
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,71,209,0,0,1.2,0.54,10.59,10.95,13.44,34.98,0.55
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,6,209,0,0,1.1,0.58,11.4,11.82,14.52,37.74,0.58
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,70,209,0,0,1.2,0.54,10.59,10.95,13.44,34.98,0.55
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,4,209,0,0,1.1,0.58,11.4,11.82,14.52,37.74,0.58
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,5,209,0,0,1.1,0.58,11.4,11.82,14.52,37.74,0.58
2001,2,2001,"07-28",8.55,8.55,13.2,30.9,39,209,0,0,1.15,0.56,11.01,11.37,14,36.38,0.57
2001,2,2001,"07-29",8.1,8.1,13,29.9,6,210,0,28,1.1,0.58,12.48,12.36,15.08,39.92,0.58
2001,2,2001,"07-29",8.1,8.1,13,29.9,39,210,0,28,1.15,0.56,12.06,11.94,14.56,38.56,0.57
2001,2,2001,"07-29",8.1,8.1,13,29.9,37,210,0,28,1.15,0.56,12.06,11.94,14.56,38.56,0.57
2001,2,2001,"07-29",8.1,8.1,13,29.9,70,210,0,28,1.2,0.54,11.67,11.52,14,37.19,0.55
2001,2,2001,"07-29",8.1,8.1,13,29.9,71,210,0,28,1.2,0.54,11.67,11.52,14,37.19,0.55
2001,2,2001,"07-29",8.1,8.1,13,29.9,72,210,0,28,1.2,0.54,11.67,11.52,14,37.19,0.55
2001,2,2001,"07-29",8.1,8.1,13,29.9,5,210,0,28,1.1,0.58,12.48,12.36,15.08,39.92,0.58
2001,2,2001,"07-29",8.1,8.1,13,29.9,38,210,0,28,1.15,0.56,12.06,11.94,14.56,38.56,0.57
2001,2,2001,"07-29",8.1,8.1,13,29.9,4,210,0,28,1.1,0.58,12.48,12.36,15.08,39.92,0.58
2001,2,2001,"07-30",7.65,7.95,13,29.4,38,211,0,0,1.15,0.56,11.67,11.73,14.4,37.8,0.57
2001,2,2001,"07-30",7.65,7.95,13,29.4,5,211,0,0,1.1,0.58,12.09,12.15,14.96,39.2,0.58
2001,2,2001,"07-30",7.65,7.95,13,29.4,37,211,0,0,1.15,0.56,11.67,11.73,14.4,37.8,0.57
2001,2,2001,"07-30",7.65,7.95,13,29.4,39,211,0,0,1.15,0.56,11.67,11.73,14.4,37.8,0.57
2001,2,2001,"07-30",7.65,7.95,13,29.4,70,211,0,0,1.2,0.54,11.28,11.31,13.88,36.47,0.55
2001,2,2001,"07-30",7.65,7.95,13,29.4,71,211,0,0,1.2,0.54,11.28,11.31,13.88,36.47,0.55
2001,2,2001,"07-30",7.65,7.95,13,29.4,72,211,0,0,1.2,0.54,11.28,11.31,13.88,36.47,0.55
2001,2,2001,"07-30",7.65,7.95,13,29.4,4,211,0,0,1.1,0.58,12.09,12.15,14.96,39.2,0.58
2001,2,2001,"07-30",7.65,7.95,13,29.4,6,211,0,0,1.1,0.58,12.09,12.15,14.96,39.2,0.58
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,4,212,0,0,1.1,0.58,11.64,11.94,14.8,38.38,0.58
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,37,212,0,0,1.15,0.56,11.22,11.49,14.24,36.95,0.57
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,72,212,0,0,1.2,0.54,10.83,11.07,13.72,35.62,0.55
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,38,212,0,0,1.15,0.56,11.22,11.49,14.24,36.95,0.57
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,39,212,0,0,1.15,0.56,11.22,11.49,14.24,36.95,0.57
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,6,212,0,0,1.1,0.58,11.64,11.94,14.8,38.38,0.58
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,71,212,0,0,1.2,0.54,10.83,11.07,13.72,35.62,0.55
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,70,212,0,0,1.2,0.54,10.83,11.07,13.72,35.62,0.55
2001,2,2001,"07-31",7.5,7.65,12.8,28.8,5,212,0,0,1.1,0.58,11.64,11.94,14.8,38.38,0.58
2001,2,2001,"08-01",7.65,7.8,13,29.4,72,213,0,0,1.2,0.54,10.44,10.89,13.6,34.93,0.55
2001,2,2001,"08-01",7.65,7.8,13,29.4,37,213,0,0,1.15,0.56,10.86,11.31,14.12,36.29,0.57
2001,2,2001,"08-01",7.65,7.8,13,29.4,5,213,0,0,1.1,0.58,11.25,11.73,14.68,37.66,0.58
2001,2,2001,"08-01",7.65,7.8,13,29.4,71,213,0,0,1.2,0.54,10.44,10.89,13.6,34.93,0.55
2001,2,2001,"08-01",7.65,7.8,13,29.4,4,213,0,0,1.1,0.58,11.25,11.73,14.68,37.66,0.58
2001,2,2001,"08-01",7.65,7.8,13,29.4,70,213,0,0,1.2,0.54,10.44,10.89,13.6,34.93,0.55
2001,2,2001,"08-01",7.65,7.8,13,29.4,38,213,0,0,1.15,0.56,10.86,11.31,14.12,36.29,0.57
2001,2,2001,"08-01",7.65,7.8,13,29.4,39,213,0,0,1.15,0.56,10.86,11.31,14.12,36.29,0.57
2001,2,2001,"08-01",7.65,7.8,13,29.4,6,213,0,0,1.1,0.58,11.25,11.73,14.68,37.66,0.58
2001,2,2001,"08-02",7.65,7.65,12.8,29,72,214,0,0,1.2,0.54,10.11,10.71,13.48,34.3,0.55
2001,2,2001,"08-02",7.65,7.65,12.8,29,71,214,0,0,1.2,0.54,10.11,10.71,13.48,34.3,0.55
2001,2,2001,"08-02",7.65,7.65,12.8,29,4,214,0,0,1.1,0.58,10.92,11.55,14.56,37.03,0.58
2001,2,2001,"08-02",7.65,7.65,12.8,29,70,214,0,0,1.2,0.54,10.11,10.71,13.48,34.3,0.55
2001,2,2001,"08-02",7.65,7.65,12.8,29,37,214,0,0,1.15,0.56,10.53,11.13,14,35.66,0.57
2001,2,2001,"08-02",7.65,7.65,12.8,29,38,214,0,0,1.15,0.56,10.53,11.13,14,35.66,0.57
2001,2,2001,"08-02",7.65,7.65,12.8,29,39,214,0,0,1.15,0.56,10.53,11.13,14,35.66,0.57
2001,2,2001,"08-02",7.65,7.65,12.8,29,5,214,0,0,1.1,0.58,10.92,11.55,14.56,37.03,0.58
2001,2,2001,"08-02",7.65,7.65,12.8,29,6,214,0,0,1.1,0.58,10.92,11.55,14.56,37.03,0.58
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,71,215,0,28,1.2,0.54,11.67,11.46,13.36,36.49,0.55
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,5,215,0,28,1.1,0.58,12.48,12.3,14.44,39.22,0.58
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,70,215,0,28,1.2,0.54,11.67,11.46,13.36,36.49,0.55
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,72,215,0,28,1.2,0.54,11.67,11.46,13.36,36.49,0.55
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,4,215,0,28,1.1,0.58,12.48,12.3,14.44,39.22,0.58
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,38,215,0,28,1.15,0.56,12.06,11.88,13.92,37.86,0.57
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,39,215,0,28,1.15,0.56,12.06,11.88,13.92,37.86,0.57
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,37,215,0,28,1.15,0.56,12.06,11.88,13.92,37.86,0.57
2001,2,2001,"08-03",7.8,7.8,12.8,29.2,6,215,0,28,1.1,0.58,12.48,12.3,14.44,39.22,0.58
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,72,216,0,0,1.2,0.54,11.28,11.25,13.24,35.77,0.55
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,71,216,0,0,1.2,0.54,11.28,11.25,13.24,35.77,0.55
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,39,216,0,0,1.15,0.56,11.7,11.7,13.76,37.16,0.57
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,4,216,0,0,1.1,0.58,12.09,12.12,14.32,38.53,0.58
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,70,216,0,0,1.2,0.54,11.28,11.25,13.24,35.77,0.55
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,38,216,0,0,1.15,0.56,11.7,11.7,13.76,37.16,0.57
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,37,216,0,0,1.15,0.56,11.7,11.7,13.76,37.16,0.57
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,6,216,0,0,1.1,0.58,12.09,12.12,14.32,38.53,0.58
2001,2,2001,"08-04",7.5,7.65,12.8,28.8,5,216,0,0,1.1,0.58,12.09,12.12,14.32,38.53,0.58
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,71,217,0,0,1.2,0.54,10.86,11.04,13.08,34.98,0.55
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,70,217,0,0,1.2,0.54,10.86,11.04,13.08,34.98,0.55
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,39,217,0,0,1.15,0.56,11.28,11.49,13.64,36.41,0.57
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,6,217,0,0,1.1,0.58,11.67,11.91,14.2,37.78,0.58
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,38,217,0,0,1.15,0.56,11.28,11.49,13.64,36.41,0.57
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,72,217,0,0,1.2,0.54,10.86,11.04,13.08,34.98,0.55
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,37,217,0,0,1.15,0.56,11.28,11.49,13.64,36.41,0.57
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,5,217,0,0,1.1,0.58,11.67,11.91,14.2,37.78,0.58
2001,2,2001,"08-05",7.5,7.65,12.8,28.8,4,217,0,0,1.1,0.58,11.67,11.91,14.2,37.78,0.58
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,70,218,0,0,1.2,0.54,10.5,10.86,12.96,34.32,0.55
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,39,218,0,0,1.15,0.56,10.92,11.28,13.52,35.72,0.57
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,6,218,0,0,1.1,0.58,11.31,11.7,14.08,37.09,0.58
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,72,218,0,0,1.2,0.54,10.5,10.86,12.96,34.32,0.55
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,38,218,0,0,1.15,0.56,10.92,11.28,13.52,35.72,0.57
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,5,218,0,0,1.1,0.58,11.31,11.7,14.08,37.09,0.58
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,71,218,0,0,1.2,0.54,10.5,10.86,12.96,34.32,0.55
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,37,218,0,0,1.15,0.56,10.92,11.28,13.52,35.72,0.57
2001,2,2001,"08-06",7.5,7.65,12.8,28.8,4,218,0,0,1.1,0.58,11.31,11.7,14.08,37.09,0.58
2001,2,2001,"08-07",7.65,7.65,12.8,29,39,219,0,28,1.15,0.56,12.06,11.94,13.84,37.84,0.57
2001,2,2001,"08-07",7.65,7.65,12.8,29,72,219,0,28,1.2,0.54,11.67,11.52,13.28,36.47,0.55
2001,2,2001,"08-07",7.65,7.65,12.8,29,71,219,0,28,1.2,0.54,11.67,11.52,13.28,36.47,0.55
2001,2,2001,"08-07",7.65,7.65,12.8,29,38,219,0,28,1.15,0.56,12.06,11.94,13.84,37.84,0.57
2001,2,2001,"08-07",7.65,7.65,12.8,29,6,219,0,28,1.1,0.58,12.48,12.36,14.36,39.2,0.58
2001,2,2001,"08-07",7.65,7.65,12.8,29,70,219,0,28,1.2,0.54,11.67,11.52,13.28,36.47,0.55
2001,2,2001,"08-07",7.65,7.65,12.8,29,37,219,0,28,1.15,0.56,12.06,11.94,13.84,37.84,0.57
2001,2,2001,"08-07",7.65,7.65,12.8,29,5,219,0,28,1.1,0.58,12.48,12.36,14.36,39.2,0.58
2001,2,2001,"08-07",7.65,7.65,12.8,29,4,219,0,28,1.1,0.58,12.48,12.36,14.36,39.2,0.58
2001,2,2001,"08-08",7.8,7.8,12.8,29.2,70,220,0,0,1.2,0.54,11.31,11.34,13.16,35.81,0.55
2001,2,2001,"08-08",7.8,7.8,12.8,29.2,39,220,0,0,1.15,0.56,11.7,11.76,13.72,37.18,0.57
2001,2,2001,"08-08",7.8,7.8,12.8,29.2,72,220,0,0,1.2,0.54,11.31,11.34,13.16,35.81,0.55
2001,2,2001,"08-08",7.8,7.8,12.8,29.2,6,220,0,0,1.1,0.58,12.12,12.18,14.24,38.54,0.58
2001,2,2001,"08-08",7.8,7.8,12.8,29.2,5,220,0,0,1.1,0.58,12.12,12.18,14.24,38.54,0.58
2001,2,2001,"08-08",7.8,7.8,12.8,29.2,38,220,0,0,1.15,0.56,11.7,11.76,13.72,37.18,0.57
2001,2,2001,"08-08",7.8,7.8,12.8,29.2,71,220,0,0,1.2,0.54,11.31,11.34,13.16,35.81,0.55
